workout_id,max_bpm,avg_bpm,resting_bpm,session_duration_hours,calories_burned,workout_type,cal_balance
10209,190.85,167.08,56.87,1.02,898.42,Cardio,2018.58
10210,172.18,122.7,72.15,1.48,1792.43,Hiit,-196.4300000000001
10211,196.23,164.53,72.14,1.24,1188.42,Cardio,-32.42000000000007
10212,160.85,137.54,66.04,1.37,1479.6,Strength,491.4000000000001
10213,177.93,137.81,70.26,0.6,726.0,Hiit,884.0
10214,162.23,156.32,59.87,1.32,1598.65,Hiit,-289.6500000000001
10215,188.3,157.84,65.11,1.67,1734.13,Cardio,644.8699999999999
10216,191.91,121.34,56.95,1.46,1050.32,Yoga,-2.3199999999999363
10217,184.93,160.19,73.08,1.86,2659.8,Hiit,-137.80000000000018
10218,168.41,127.56,56.95,0.67,662.7,Strength,1218.3
10219,187.07,159.03,64.94,1.08,1424.41,Hiit,115.58999999999992
10220,185.18,168.19,63.01,1.4,924.0,Yoga,2066.0
10221,179.88,167.03,50.15,0.77,762.3,Strength,487.7000000000001
10222,185.09,143.41,72.13,1.31,864.6,Yoga,1030.4
10223,161.16,152.66,73.87,1.31,1257.6,Cardio,484.4000000000001
10224,168.64,128.02,57.12,0.67,810.7,Hiit,1132.3
10225,165.98,162.08,67.8,0.54,653.4,Hiit,1384.6
10226,198.87,132.03,73.03,1.36,978.38,Yoga,2410.62
10227,170.02,126.03,70.08,1.13,812.92,Yoga,676.08
10228,170.22,140.73,53.98,1.98,1543.21,Yoga,529.79
10229,183.85,125.49,67.95,0.81,801.9,Strength,986.1
10230,193.12,136.54,58.04,1.08,712.15,Yoga,1337.85
10231,170.7,129.72,69.89,1.1,1332.21,Hiit,-162.21000000000004
10232,184.61,148.75,52.15,1.01,727.2,Yoga,1415.8
10233,160.31,144.63,50.22,1.66,2371.97,Hiit,-141.9699999999998
10234,172.85,168.77,62.08,1.41,1859.65,Hiit,-195.6500000000001
10235,188.95,151.06,64.99,1.53,2187.9,Hiit,195.0999999999999
10236,197.2,121.36,60.12,1.2,1297.08,Strength,998.92
10237,160.27,124.03,66.06,1.08,712.15,Yoga,880.85
10238,171.34,130.56,69.16,0.97,640.78,Yoga,1996.22
10239,182.32,130.43,58.79,0.73,482.68,Yoga,925.32
10240,169.23,150.91,57.9,0.98,1189.03,Hiit,835.97
10241,180.37,148.84,51.18,1.15,1240.97,Strength,751.03
10242,186.88,121.15,66.98,1.33,1609.3,Hiit,255.70000000000005
10243,189.34,132.96,74.06,1.16,1112.67,Cardio,252.32999999999996
10244,188.0,145.06,71.88,1.35,1297.08,Cardio,1301.92
10245,169.79,121.18,57.1,1.46,1400.43,Cardio,411.57
10246,164.72,146.86,53.89,1.42,1020.7,Yoga,1016.3
10247,163.33,153.09,65.13,1.25,899.25,Yoga,1742.75
10248,165.97,156.56,66.1,0.58,510.4,Cardio,1215.6
10249,180.93,139.41,56.84,1.06,761.93,Yoga,910.07
10250,196.05,139.86,60.9,1.88,1467.53,Yoga,271.47
10251,192.36,129.76,58.99,1.21,799.33,Yoga,1887.67
10252,182.01,141.79,53.9,1.15,759.69,Yoga,1032.31
10253,196.86,167.77,64.81,0.77,762.99,Strength,2480.01
10254,197.56,145.97,62.67,1.33,1276.8,Cardio,9.200000000000044
10255,172.87,168.99,51.97,1.12,987.39,Cardio,393.61
10256,162.09,160.83,71.03,1.28,1228.8,Cardio,839.2
10257,159.92,161.98,65.74,0.79,954.16,Hiit,1642.84
10258,186.26,156.87,64.0,1.28,844.03,Yoga,1761.97
10259,181.83,122.82,49.99,1.34,1621.4,Hiit,1307.6
10260,180.85,131.31,52.12,1.14,752.4,Yoga,384.6
10261,180.59,146.83,51.95,1.3,1711.71,Hiit,-204.71000000000004
10262,191.0,134.07,72.97,1.2,864.0,Yoga,1423.0
10263,190.63,123.15,51.97,1.81,1880.95,Cardio,-245.95000000000005
10264,175.9,169.18,53.94,1.27,1220.22,Cardio,515.78
10265,187.92,154.76,62.93,1.14,1504.8,Hiit,898.2
10266,176.89,158.06,56.87,1.43,1884.45,Hiit,-341.45000000000005
10267,173.03,125.97,60.81,1.44,1036.8,Yoga,489.2000000000001
10268,163.92,162.07,70.21,1.02,1347.52,Hiit,564.48
10269,177.24,128.26,51.07,1.41,1240.8,Cardio,341.20000000000005
10270,161.1,133.56,63.15,1.75,2504.42,Hiit,-1025.42
10271,161.22,149.13,49.89,1.23,1620.89,Hiit,248.1099999999999
10272,191.99,133.75,50.02,0.89,879.5,Strength,2012.5
10273,197.95,120.82,67.18,1.7,1323.96,Yoga,1078.04
10274,172.34,126.63,55.15,1.76,2520.67,Hiit,-86.67000000000007
10275,170.68,125.45,62.05,1.04,749.42,Yoga,1166.58
10276,187.64,129.28,51.66,1.33,957.6,Yoga,1783.4
10277,170.6,147.19,57.18,1.41,1394.63,Strength,-125.63000000000012
10278,165.06,147.04,61.89,1.16,835.9,Yoga,927.1
10279,162.19,156.68,64.08,1.43,1890.75,Hiit,93.25
10280,195.15,140.09,64.14,1.17,771.5,Yoga,1515.5
10281,174.07,130.88,66.14,0.54,534.11,Strength,1521.89
10282,161.99,155.89,59.88,1.31,1582.22,Hiit,-215.22000000000003
10283,175.53,152.05,54.81,1.4,1386.0,Strength,520.0
10284,189.07,147.66,73.09,1.34,1177.06,Cardio,1456.94
10285,182.08,123.02,49.96,1.34,1621.4,Hiit,1225.6
10286,199.1,148.19,64.1,0.76,501.14,Yoga,2059.86
10287,161.2,133.15,62.97,1.76,1833.22,Cardio,-125.22000000000004
10288,171.79,135.01,73.81,1.17,1125.07,Cardio,621.9300000000001
10289,164.81,165.18,54.89,1.32,1267.2,Cardio,924.8
10290,198.9,138.21,67.94,0.91,1100.1,Hiit,909.9
10291,199.29,129.8,53.05,0.75,494.55,Yoga,1502.45
10292,188.32,145.47,54.07,0.82,812.54,Strength,2318.46
10293,165.72,164.73,55.98,1.96,2296.73,Strength,-586.73
10294,164.14,149.86,62.04,1.3,1404.0,Strength,461.0
10295,175.87,158.19,70.95,1.27,912.88,Yoga,712.12
10296,177.31,125.26,60.74,0.81,801.17,Strength,1224.83
10297,190.93,156.1,73.9,1.18,778.8,Yoga,1982.2
10298,170.49,153.57,59.1,1.36,1792.21,Hiit,-109.21000000000004
10299,197.08,162.25,73.94,0.83,821.7,Strength,1787.3
10300,194.5,140.06,64.04,1.07,769.12,Yoga,2025.88
10301,166.22,133.21,58.19,0.9,890.19,Strength,1316.81
10302,185.9,119.57,73.66,1.59,1654.87,Cardio,149.1300000000001
10303,170.77,130.1,69.94,1.09,958.33,Cardio,41.66999999999996
10304,187.96,166.55,54.97,1.07,943.31,Cardio,511.69000000000005
10305,176.57,124.7,61.22,0.81,712.8,Cardio,1321.2
10306,161.07,139.76,64.82,0.5,329.7,Yoga,1287.3
10307,160.86,140.03,64.87,0.49,323.11,Yoga,1426.89
10308,181.7,164.85,58.13,1.2,1056.0,Cardio,304.0
10309,178.88,129.61,70.89,1.78,2082.6,Strength,127.40000000000008
10310,178.02,125.88,58.95,1.54,1799.03,Strength,284.97
10311,169.12,123.85,52.29,1.49,985.19,Yoga,448.81
10312,183.8,161.25,58.82,1.42,1024.1,Yoga,806.9000000000001
10313,162.83,162.15,50.89,1.28,1688.19,Hiit,-516.19
10314,168.05,123.92,73.9,0.82,541.2,Yoga,1774.8
10315,190.75,130.01,72.21,1.07,769.76,Yoga,1129.24
10316,166.73,159.36,63.92,1.49,1971.72,Hiit,-658.72
10317,185.19,168.74,63.15,1.39,1224.31,Cardio,1510.69
10318,187.93,158.08,65.26,1.67,1953.9,Strength,456.0999999999999
10319,185.79,166.21,72.84,1.07,707.48,Yoga,976.52
10320,195.09,137.87,57.98,0.66,652.81,Strength,1335.19
10321,198.97,167.8,66.94,1.92,2251.58,Strength,123.42000000000009
10322,199.19,144.44,54.1,1.22,877.67,Yoga,1730.33
10323,172.63,133.99,53.07,0.73,884.1,Hiit,57.89999999999998
10324,188.94,127.05,59.92,1.23,1179.82,Cardio,862.1800000000001
10325,182.94,127.78,71.02,1.66,1295.8,Yoga,1099.2
10326,171.45,134.47,56.87,1.25,1202.0,Cardio,1865.0
10327,173.13,138.31,71.24,0.56,492.8,Cardio,1060.2
10328,195.23,130.77,70.88,1.42,1363.2,Cardio,360.8
10329,181.93,135.0,50.82,1.2,1055.04,Cardio,889.96
10330,179.21,131.97,72.91,1.37,1811.41,Hiit,-218.41000000000008
10331,189.5,147.43,58.03,0.81,803.36,Strength,1855.64
10332,184.45,156.39,50.17,1.14,1230.17,Strength,348.8299999999999
10333,175.88,162.82,65.81,1.16,1114.53,Cardio,2296.4700000000003
10334,179.06,149.41,58.16,1.16,833.11,Yoga,789.89
10335,185.97,161.03,72.83,1.19,1443.83,Hiit,-50.82999999999993
10336,184.15,144.12,58.9,1.04,1124.14,Strength,1130.86
10337,160.67,131.39,59.85,0.69,683.1,Strength,1393.9
10338,195.8,158.48,60.13,1.37,1480.83,Strength,2068.17
10339,183.11,157.82,52.85,1.29,1701.38,Hiit,577.6199999999999
10340,193.22,166.8,62.05,1.06,1400.37,Hiit,2075.63
10341,176.78,135.9,55.92,1.58,1848.6,Strength,48.40000000000009
10342,169.15,124.96,55.09,1.48,1599.73,Strength,212.27
10343,170.92,135.72,64.78,0.66,435.6,Yoga,2665.4
10344,161.98,126.92,70.0,1.2,1582.68,Hiit,244.31999999999996
10345,190.49,163.92,56.14,0.59,714.55,Hiit,828.45
10346,191.1,122.8,61.06,0.69,455.4,Yoga,1004.6
10347,195.71,156.81,64.91,0.56,555.41,Strength,709.59
10348,183.25,127.99,64.08,1.1,1188.0,Strength,424.0
10349,192.08,121.03,56.89,1.44,1900.8,Hiit,-824.8
10350,161.35,132.47,63.14,1.76,2516.8,Hiit,-728.8000000000002
10351,171.3,162.79,50.8,1.74,1805.42,Cardio,803.5799999999999
10352,170.96,156.68,73.97,0.61,401.87,Yoga,1434.13
10353,181.05,147.09,51.91,1.28,1688.19,Hiit,-271.19000000000005
10354,180.93,159.82,69.9,1.9,2221.29,Strength,249.71000000000004
10355,175.85,145.52,60.01,1.99,2069.6,Cardio,343.4000000000001
10356,187.05,142.76,51.15,1.49,1073.69,Yoga,112.30999999999996
10357,183.7,122.9,65.03,1.14,752.4,Yoga,2281.6
10358,168.93,150.64,69.98,1.1,1056.0,Cardio,735.0
10359,186.4,138.11,70.94,1.03,742.84,Yoga,369.16
10360,197.74,155.78,56.0,1.49,1609.2,Strength,1186.8
10361,161.7,161.97,73.93,1.33,957.6,Yoga,1907.4
10362,195.02,127.67,63.24,1.45,1274.84,Cardio,1174.16
10363,194.04,153.98,59.99,0.98,1187.96,Hiit,650.04
10364,164.07,135.11,58.0,1.03,1111.47,Strength,1705.53
10365,182.12,150.74,64.23,1.38,909.97,Yoga,1117.03
10366,173.36,158.82,59.94,1.04,748.8,Yoga,1228.2
10367,175.03,165.77,61.79,1.98,2314.82,Strength,-531.8200000000002
10368,171.95,120.93,62.92,1.36,1305.6,Cardio,761.4000000000001
10369,173.91,129.91,70.86,0.75,494.55,Yoga,1064.45
10370,198.85,164.31,55.87,0.82,994.91,Hiit,622.09
10371,199.16,144.83,65.99,1.63,2329.11,Hiit,-542.1100000000001
10372,171.07,140.58,53.87,1.11,1199.8,Strength,364.2000000000001
10373,176.59,138.38,66.33,1.42,1364.34,Cardio,574.6600000000001
10374,180.93,150.71,72.98,0.73,721.39,Strength,1319.61
10375,172.24,123.21,71.88,1.48,1298.85,Cardio,340.1500000000001
10376,166.83,154.29,70.34,1.52,1183.78,Yoga,1296.22
10377,170.83,147.35,56.73,1.42,1251.87,Cardio,63.13000000000011
10378,162.17,167.71,51.15,0.52,514.33,Strength,1400.67
10379,177.69,152.56,69.95,1.7,2431.0,Hiit,29.0
10380,192.01,124.36,68.89,1.99,2328.3,Strength,-199.30000000000015
10381,168.45,144.17,63.83,1.33,1276.8,Cardio,488.2000000000001
10382,178.25,153.08,69.87,1.7,2429.13,Hiit,-90.13000000000012
10383,165.96,130.48,54.73,1.05,1384.84,Hiit,1767.16
10384,160.78,142.75,58.04,1.7,2431.0,Hiit,-17.0
10385,198.13,136.79,64.03,1.27,1370.46,Strength,651.54
10386,173.21,152.88,62.06,1.06,1140.98,Strength,1289.02
10387,180.72,129.85,53.9,1.49,1611.88,Strength,587.1199999999999
10388,185.09,141.99,56.06,0.9,793.44,Cardio,347.55999999999995
10389,165.32,135.16,65.0,1.36,1642.61,Hiit,256.3900000000001
10390,181.73,163.81,71.05,0.6,394.92,Yoga,1308.08
10391,162.31,119.81,72.94,1.1,1056.0,Cardio,902.0
10392,190.11,161.03,57.79,1.67,1739.47,Cardio,-32.47000000000003
10393,193.0,130.38,59.04,1.2,1188.0,Strength,1441.0
10394,176.04,130.26,62.06,0.68,822.05,Hiit,1963.95
10395,167.87,123.7,73.9,0.81,713.45,Cardio,1777.55
10396,167.68,138.21,68.0,1.45,1568.61,Strength,326.3900000000001
10397,175.95,147.09,64.2,1.05,1039.5,Strength,498.5
10398,181.1,151.94,49.9,1.18,1133.74,Cardio,791.26
10399,191.82,154.69,68.89,1.01,1222.1,Hiit,633.9000000000001
10400,198.06,164.91,67.13,0.95,941.36,Strength,697.64
10401,196.14,163.9,69.8,1.27,917.45,Yoga,1107.55
10402,178.11,132.73,72.11,0.99,979.21,Strength,660.79
10403,166.76,125.11,72.98,1.98,2059.2,Cardio,165.80000000000018
10404,197.07,142.93,73.0,1.93,2256.36,Strength,-399.3600000000001
10405,177.65,126.16,58.92,1.54,2200.51,Hiit,57.48999999999978
10406,173.35,158.8,60.26,1.03,741.6,Yoga,1261.4
10407,186.31,160.54,65.93,1.34,1324.19,Strength,375.81
10408,162.89,129.95,60.95,1.16,1529.92,Hiit,468.0799999999999
10409,172.23,142.83,55.9,1.04,1372.8,Hiit,1837.2
10410,162.22,122.89,51.9,1.01,1222.1,Hiit,615.9000000000001
10411,196.02,160.49,52.89,1.5,1617.3,Strength,-162.29999999999995
10412,176.05,152.35,67.02,1.56,2230.8,Hiit,-591.8000000000002
10413,175.84,131.3,71.13,1.15,1519.26,Hiit,788.74
10414,191.43,125.89,68.81,1.11,975.02,Cardio,715.98
10415,171.79,138.68,50.01,1.14,822.17,Yoga,1720.83
10416,162.13,166.07,50.12,0.8,968.0,Hiit,1002.0
10417,160.91,138.54,71.93,1.71,2002.24,Strength,527.76
10418,188.2,167.28,55.05,1.06,931.1,Cardio,414.9
10419,185.1,148.77,52.03,1.0,1318.9,Hiit,847.0999999999999
10420,161.95,153.13,55.02,1.84,2151.14,Strength,-376.1399999999999
10421,172.03,128.58,69.01,1.36,1193.54,Cardio,389.46
10422,164.77,146.84,62.2,1.14,1231.2,Strength,317.79999999999995
10423,184.93,142.25,56.13,0.88,579.74,Yoga,755.26
10424,197.6,121.1,67.27,1.71,2443.42,Hiit,-136.42000000000007
10425,194.6,161.1,54.84,0.62,749.52,Hiit,467.48
10426,187.27,124.22,74.05,1.52,2175.27,Hiit,-91.26999999999998
10427,197.84,122.05,71.87,1.21,871.2,Yoga,629.8
10428,173.11,132.95,50.19,1.15,828.69,Yoga,1761.31
10429,181.21,146.54,50.21,1.23,1488.3,Hiit,400.7000000000001
10430,185.05,120.2,70.22,1.33,1275.74,Cardio,699.26
10431,168.08,168.74,74.03,1.57,1835.49,Strength,-49.49000000000001
10432,167.57,166.41,74.03,1.62,1262.63,Yoga,1087.37
10433,171.87,167.92,67.19,1.13,1219.38,Strength,323.6199999999999
10434,184.53,125.54,67.98,0.82,811.06,Strength,1000.94
10435,162.2,160.93,71.11,1.28,1689.6,Hiit,424.4000000000001
10436,199.32,156.82,72.94,0.71,469.88,Yoga,2685.12
10437,195.99,148.12,68.04,1.07,770.4,Yoga,1006.6
10438,170.24,134.01,66.81,1.27,1369.31,Strength,583.69
10439,198.15,128.89,60.97,0.71,702.26,Strength,1282.74
10440,168.98,127.91,57.07,0.67,662.7,Strength,1270.3
10441,196.0,159.16,59.83,1.39,999.97,Yoga,2335.03
10442,192.9,135.56,72.87,1.01,1329.87,Hiit,1170.13
10443,174.55,129.74,70.86,0.75,908.32,Hiit,593.68
10444,193.24,121.01,64.23,0.84,833.87,Strength,1919.13
10445,186.46,139.51,56.22,1.7,1324.98,Yoga,396.02
10446,188.09,166.93,51.01,1.37,1657.7,Hiit,295.29999999999995
10447,187.05,124.39,73.98,1.5,2140.05,Hiit,166.94999999999982
10448,181.5,141.93,66.0,1.44,950.4,Yoga,620.6
10449,169.08,144.22,72.03,1.48,974.14,Yoga,670.86
10450,172.77,129.85,67.22,0.87,767.69,Cardio,1177.31
10451,188.95,144.28,61.81,0.92,606.65,Yoga,667.35
10452,160.77,120.88,52.85,0.88,1065.77,Hiit,750.23
10453,167.94,160.18,52.9,0.96,634.75,Yoga,1010.25
10454,182.13,121.11,64.82,1.46,1282.46,Cardio,-14.460000000000036
10455,168.0,169.06,74.2,1.57,1227.43,Yoga,766.5699999999999
10456,167.81,148.84,68.1,1.72,2017.04,Strength,320.96000000000004
10457,176.71,149.97,70.97,0.84,739.87,Cardio,890.13
10458,169.81,150.19,73.08,1.31,943.2,Yoga,753.8
10459,193.83,136.67,54.82,1.8,2106.0,Strength,126.0
10460,197.29,132.57,53.19,1.43,1372.8,Cardio,625.2
10461,180.22,155.02,52.15,1.41,1353.6,Cardio,719.4000000000001
10462,189.61,129.08,62.76,0.83,731.73,Cardio,2285.27
10463,162.02,120.14,73.18,1.11,1199.8,Strength,781.2
10464,165.18,151.97,70.95,1.32,951.98,Yoga,1434.02
10465,185.55,135.53,65.75,1.66,2377.45,Hiit,-91.44999999999982
10466,175.11,146.05,58.05,1.29,1279.42,Strength,152.57999999999993
10467,192.85,143.67,57.89,1.01,969.6,Cardio,235.4
10468,185.89,165.76,49.92,0.93,613.24,Yoga,1374.76
10469,188.21,131.22,68.97,1.7,1327.02,Yoga,438.98
10470,187.87,166.14,65.82,1.29,1238.4,Cardio,1697.6
10471,170.24,153.76,58.89,1.35,1459.22,Strength,303.78
10472,185.13,154.36,54.81,1.03,744.07,Yoga,815.93
10473,167.01,128.03,59.24,1.87,1944.8,Cardio,399.2000000000001
10474,191.73,156.05,56.15,1.48,1953.6,Hiit,270.4000000000001
10475,190.3,157.49,66.86,1.48,1419.62,Cardio,1293.38
10476,193.92,127.77,50.88,0.7,462.42,Yoga,1503.58
10477,194.68,164.69,61.27,1.23,1623.6,Hiit,1292.4
10478,194.15,124.88,53.99,0.97,640.78,Yoga,1166.22
10479,186.34,152.87,66.99,1.01,725.38,Yoga,2339.62
10480,161.02,147.51,54.03,1.76,1833.22,Cardio,-266.22
10481,162.93,167.96,51.03,1.39,1836.33,Hiit,563.6700000000001
10482,165.25,154.71,63.32,1.06,1051.31,Strength,690.69
10483,189.0,131.1,72.87,1.26,1209.6,Cardio,2034.4
10484,172.3,120.69,63.04,1.36,1470.02,Strength,789.98
10485,196.23,161.37,54.06,1.36,1796.7,Hiit,1373.3
10486,190.87,155.37,49.98,1.11,1067.38,Cardio,1570.62
10487,187.98,125.43,62.07,1.45,1393.16,Cardio,1244.84
10488,198.2,147.26,50.83,0.55,665.5,Hiit,1367.5
10489,180.05,127.68,57.1,1.36,1793.7,Hiit,395.3
10490,182.1,142.03,54.03,1.15,1392.76,Hiit,633.24
10491,172.21,143.56,56.11,1.04,748.8,Yoga,2354.2
10492,181.07,136.08,61.88,0.67,664.51,Strength,913.49
10493,162.68,131.71,66.89,0.56,492.35,Cardio,836.65
10494,180.98,165.79,66.17,1.26,907.96,Yoga,1248.04
10495,184.93,149.72,52.05,1.01,1332.09,Hiit,958.91
10496,185.93,140.07,52.98,1.4,1008.0,Yoga,1692.0
10497,160.88,151.18,61.83,1.26,1248.53,Strength,1344.47
10498,163.02,129.89,61.07,1.18,1135.63,Cardio,660.3699999999999
10499,182.05,144.58,56.12,1.85,1439.67,Yoga,905.33
10500,162.72,121.19,50.12,1.38,1665.25,Hiit,263.75
10501,165.47,165.01,56.1,1.97,2819.27,Hiit,-1084.27
10502,171.33,156.86,73.8,0.62,613.8,Strength,1128.2
10503,176.98,156.19,72.65,1.16,1112.67,Cardio,899.3299999999999
10504,198.3,138.03,73.93,1.42,1020.7,Yoga,439.3
10505,160.12,163.21,67.95,1.03,988.8,Cardio,229.20000000000005
10506,167.11,160.08,73.01,0.8,703.36,Cardio,1561.64
10507,185.01,148.47,52.26,1.0,959.2,Cardio,1448.8
10508,166.67,127.86,53.21,1.46,966.23,Yoga,892.77
10509,198.12,120.11,68.78,1.14,1502.29,Hiit,-232.29
10510,187.04,161.05,69.95,1.17,1418.27,Hiit,455.73
10511,191.78,166.09,73.81,1.24,1635.44,Hiit,85.55999999999995
10512,188.67,134.49,65.91,1.57,2243.37,Hiit,152.6300000000001
10513,164.98,148.52,65.13,1.27,1116.58,Cardio,371.4200000000001
10514,181.7,153.12,69.86,1.98,2320.16,Strength,136.84000000000017
10515,187.16,143.17,50.94,1.51,1449.6,Cardio,-165.5999999999999
10516,195.92,140.09,61.07,1.88,2199.6,Strength,-540.5999999999999
10517,173.57,152.68,50.09,1.1,792.66,Yoga,1039.34
10518,182.73,161.17,66.96,0.93,1128.37,Hiit,266.6300000000001
10519,163.92,125.98,50.45,1.24,1226.48,Strength,999.52
10520,166.11,145.74,66.0,0.75,495.45,Yoga,1770.55
10521,190.12,164.09,56.04,0.59,715.2,Hiit,681.8
10522,175.24,169.23,65.23,1.45,1392.0,Cardio,73.0
10523,185.31,137.99,73.06,1.3,1406.34,Strength,1840.66
10524,171.79,134.53,57.16,1.24,1340.32,Strength,1716.68
10525,175.54,138.75,64.7,1.17,1416.99,Hiit,-81.99000000000001
10526,163.75,130.52,54.0,1.21,1601.19,Hiit,129.80999999999997
10527,191.17,126.43,69.15,1.11,732.6,Yoga,893.4
10528,186.11,152.89,65.11,1.05,756.0,Yoga,1169.0
10529,172.23,168.1,60.95,1.34,1178.13,Cardio,1549.87
10530,178.85,131.73,72.9,1.38,995.26,Yoga,744.74
10531,166.55,122.28,53.95,1.11,801.2,Yoga,1038.8
10532,181.9,138.15,67.78,1.73,2022.54,Strength,540.46
10533,160.38,150.44,73.88,0.62,409.57,Yoga,1290.43
10534,195.16,167.83,49.88,1.41,1703.0,Hiit,754.0
10535,185.81,142.45,66.32,1.88,2688.4,Hiit,-134.4000000000001
10536,160.83,139.8,62.96,1.05,1386.0,Hiit,703.0
10537,168.0,154.78,64.85,1.4,1849.54,Hiit,-499.54
10538,171.23,129.52,53.03,1.38,1489.16,Strength,-91.16000000000008
10539,177.77,164.89,51.97,1.13,814.28,Yoga,2679.7200000000003
10540,190.82,158.05,67.14,1.3,1287.0,Strength,728.0
10541,172.06,143.94,55.2,1.16,833.81,Yoga,2174.19
10542,177.18,123.22,72.36,1.52,1184.69,Yoga,1299.31
10543,185.19,120.35,70.0,1.33,1755.6,Hiit,153.4000000000001
10544,198.92,163.93,64.91,1.49,1966.8,Hiit,-303.79999999999995
10545,170.54,126.45,52.01,0.92,912.46,Strength,584.54
10546,172.93,130.43,67.23,0.87,862.08,Strength,1059.92
10547,189.16,157.94,67.61,1.49,1609.2,Strength,678.8
10548,178.77,153.08,63.26,1.3,1714.57,Hiit,-295.56999999999994
10549,185.32,134.56,54.91,1.79,2555.76,Hiit,-163.76000000000022
10550,162.8,153.26,65.06,1.26,1361.93,Strength,1594.07
10551,189.68,147.66,57.97,1.25,899.25,Yoga,802.75
10552,174.43,141.55,60.98,1.21,799.33,Yoga,908.67
10553,159.98,151.03,73.97,0.62,750.88,Hiit,1115.12
10554,185.99,128.02,57.86,1.91,1488.65,Yoga,1020.35
10555,182.62,149.91,61.89,0.57,376.54,Yoga,2184.46
10556,175.87,142.06,62.99,1.18,1035.57,Cardio,1022.43
10557,166.91,139.48,55.16,1.15,1242.0,Strength,1710.0
10558,192.54,161.1,49.83,1.37,1483.3,Strength,1452.7
10559,166.47,138.45,55.13,1.15,1240.97,Strength,1680.03
10560,187.75,134.93,71.06,1.2,1584.0,Hiit,1403.0
10561,169.36,125.07,55.01,1.5,1621.35,Strength,192.6500000000001
10562,171.86,128.29,68.92,1.38,1364.96,Strength,425.04
10563,159.94,143.41,57.92,0.73,722.04,Strength,949.96
10564,185.09,153.55,55.23,1.01,1334.31,Hiit,395.69000000000005
10565,177.91,126.07,59.04,1.56,2229.08,Hiit,-118.07999999999991
10566,194.11,148.14,54.01,1.18,1037.46,Cardio,1645.54
10567,187.22,139.84,51.12,1.78,1387.33,Yoga,1144.67
10568,180.31,158.0,65.8,1.46,1442.77,Strength,289.23
10569,170.51,159.34,72.83,0.75,661.2,Cardio,1136.8
10570,195.01,127.22,63.01,1.45,956.13,Yoga,1211.87
10571,181.89,165.31,58.02,1.19,1177.03,Strength,44.97000000000003
10572,193.15,137.83,51.81,1.12,805.73,Yoga,670.27
10573,179.07,137.37,67.97,1.13,1491.6,Hiit,758.4000000000001
10574,172.99,158.82,59.94,1.03,1358.47,Hiit,650.53
10575,187.87,135.88,67.88,0.52,343.51,Yoga,1673.49
10576,189.24,134.59,65.97,1.58,1230.5,Yoga,1208.5
10577,178.45,145.87,59.03,1.69,2418.56,Hiit,-156.55999999999997
10578,173.8,150.15,50.13,1.26,908.71,Yoga,1136.29
10579,159.93,162.6,68.19,1.03,1357.33,Hiit,-118.32999999999991
10580,165.91,159.45,65.14,1.29,1239.43,Cardio,102.56999999999994
10581,176.34,153.75,72.9,1.57,1226.48,Yoga,731.52
10582,162.51,140.26,60.89,0.76,752.4,Strength,1495.6
10583,165.01,137.33,69.14,1.67,1300.6,Yoga,1017.4
10584,176.6,125.36,61.23,0.82,811.8,Strength,1104.2
10585,160.22,150.94,74.14,0.62,409.2,Yoga,1253.8
10586,186.12,135.75,61.24,1.09,718.75,Yoga,615.25
10587,160.81,137.39,65.89,1.37,987.22,Yoga,968.78
10588,187.71,165.39,65.08,1.39,1836.33,Hiit,-80.32999999999993
10589,167.72,131.65,53.03,1.34,962.39,Yoga,464.61
10590,186.74,136.06,72.08,0.82,993.1,Hiit,295.9
10591,188.03,155.04,62.77,1.14,1097.14,Cardio,1177.86
10592,160.47,137.85,55.81,1.28,1689.6,Hiit,-161.5999999999999
10593,183.74,120.28,59.99,0.84,830.09,Strength,783.91
10594,169.55,139.94,63.94,1.2,1151.04,Cardio,933.96
10595,182.06,154.79,56.94,1.26,1210.61,Cardio,536.3900000000001
10596,162.21,145.25,69.77,1.79,1397.27,Yoga,931.73
10597,184.96,153.59,58.95,1.11,1463.98,Hiit,516.02
10598,173.5,140.47,54.93,1.13,1492.84,Hiit,742.1600000000001
10599,172.11,136.2,58.0,1.72,2012.4,Strength,482.5999999999999
10600,164.12,150.76,51.18,1.66,1295.8,Yoga,940.2
10601,159.78,154.88,67.91,1.61,2302.3,Hiit,41.69999999999982
10602,168.96,154.89,52.91,1.11,799.2,Yoga,836.8
10603,160.93,153.27,53.05,1.8,1873.44,Cardio,556.56
10604,185.92,155.24,74.01,1.17,1155.14,Strength,740.8599999999999
10605,198.04,119.69,68.98,1.15,1104.0,Cardio,400.0
10606,162.41,128.67,57.83,1.38,994.43,Yoga,1337.5700000000002
10607,198.97,143.43,54.17,1.21,871.93,Yoga,1557.0700000000002
10608,187.77,145.8,53.68,0.81,801.17,Strength,2336.83
10609,173.83,144.01,55.23,0.83,547.8,Yoga,717.2
10610,176.33,157.15,61.25,1.01,1090.8,Strength,1273.2
10611,183.97,166.14,56.14,1.38,1368.68,Strength,506.32
10612,198.19,167.38,66.11,1.52,1778.4,Strength,419.5999999999999
10613,196.24,129.02,66.08,0.76,918.76,Hiit,803.24
10614,172.07,166.1,62.06,1.04,748.18,Yoga,1261.8200000000002
10615,194.99,160.55,54.91,0.62,546.1,Cardio,481.9
10616,195.04,139.96,64.14,1.19,784.69,Yoga,1298.31
